lwmainid,DR_Num,Arizona_Statute_Code,Charge_Description,Attempted_Or_Completed,Report_Date,Date_Occurred,Time_Occurred,Date_Found,Time_Found,District,Beat,Zone,Officer,Location,City,State,Case_Status_Code,Case_Status_Description
668698,22-16579  ,28-664A2,Accidents - Fail to Locate Owner,Completed,08/20/2022,08/20/2022,1646,08/20/2022,1646,D4,15,3501,"Reedy, C.  (1528)",N Scottsdale Rd,Scottsdale,AZ,INAC,Inactive
668699,22-16580  ,28-1381A1,DUI-Impaired to Slightest Degree,Completed,08/20/2022,08/20/2022,2226,08/20/2022,2226,D1,03,606,"Clore, M.  (1472)",N Scottsdale Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668700,22-16581  ,28-1381A1,DUI-Impaired to Slightest Degree,Completed,08/20/2022,08/20/2022,2239,08/20/2022,2239,D1,01,202,"Rivera, C.  (1593)",N Scottsdale Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668701,22-16582  ,13-1504A1,Criminal Trespass 1st Deg-Residence,Completed,08/20/2022,08/20/2022,2156,08/20/2022,2156,D2,06,1103,"Rohlfs, J.  (1614)",N Woodmere Fairway,Scottsdale,AZ,INAC,Inactive
668702,22-16583  ,28-1382A2,Extreme DUI-BAC .20 or More,Completed,08/20/2022,08/20/2022,2230,08/20/2022,2230,D3,13,2910,"Cappucci, A.  (1132)",N 100th St / E Shea Bl,Scottsdale,AZ,CBA,Cleared By Arrest
668703,22-16584  ,IMPOUND,Impound Property,Completed,08/20/2022,08/20/2022,2255,08/20/2022,2255,D2,06,904,"Trapasso, J.  (1610)",N Saddlebag Tr,Scottsdale,AZ,INAC,Inactive
668704,22-16585  ,13-1502A1,Criminal Trespass 3rd Deg-Property,Completed,08/20/2022,08/20/2022,2220,08/20/2022,2240,D1,04,402,"Gomez, A.  (1586)",E McDowell Rd,Scottsdale,AZ,INAC,Inactive
668705,22-16586  ,13-1202A1,Threat-Intim W/Inj-Dmge Prop,Completed,08/20/2022,08/20/2022,2230,08/20/2022,2230,D3,13,2910,"Hontz, T.  (1569)",E Turquoise Av,Scottsdale,AZ,CBA,Cleared By Arrest
668706,22-16587  ,13-1204B,Agg Aslt Dv-Impede Breathing,Completed,08/20/2022,08/20/2022,2242,08/20/2022,2242,D1,04,702,"Faulkner, C.  (1572)",E Osborn Rd,Scottsdale,AZ,INAC,Inactive
668707,22-16588  ,13-1203A3,Assault-Touched to Injure,Completed,08/20/2022,08/20/2022,2238,08/20/2022,2238,D2,05,907,"Iwan, M.  (B1603)",N 81st St,Scottsdale,AZ,INAC,Inactive
668708,22-16589  ,28-1381A1,DUI-Impaired to Slightest Degree,Completed,08/21/2022,08/21/2022,0039,08/21/2022,0039,D1,03,605,"Clore, M.  (1472)",N 70th St / E Thomas Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668709,22-16590  ,28-1381A1,DUI-Impaired to Slightest Degree,Completed,08/21/2022,08/21/2022,0101,08/21/2022,0101,D2,06,904,"Judd, P.  (1232)",N Buckboard Tr / E Camelback Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668710,22-16591  ,28-3473A,Suspended/Revoked D.L.,Completed,08/21/2022,08/21/2022,0121,08/21/2022,0121,D1,01,301,"Farner, K.  (1584)",N Scottsdale Rd / E Skysong Bl,Scottsdale,AZ,CBA,Cleared By Arrest
668711,22-16592  ,WARRANT,Warrant - Fel - Other Jurisdiction,Completed,08/21/2022,08/21/2022,0113,08/21/2022,0047,D3,10,2501,"Tagert, J.  (1595)",N Scottsdale Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668712,22-16594  ,13-1203A1,Assault-Intentional/Recklessly Injure,Completed,08/21/2022,08/21/2022,0215,08/21/2022,0215,D2,06,904,"Llanez, J.  (1544)",N Saddlebag Tr,Scottsdale,AZ,CBA,Cleared By Arrest
668713,22-16595  ,13-1203A3,Assault-Touched to Injure,Completed,08/21/2022,08/21/2022,0241,08/21/2022,0241,D2,06,807,"Romero, A.  (1599)",E 2nd St / N Wells Fargo Av,Scottsdale,AZ,CBA,Cleared By Arrest
668714,22-16596  ,28-1381A1,DUI-Impaired to Slightest Degree,Completed,08/21/2022,08/21/2022,0330,08/21/2022,0330,1,99,99,"Rivera, C.  (1593)",E Fillmore St / N Scottsdale Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668715,22-16597  ,13-1203A3,Assault-Touched to Injure,Completed,08/21/2022,08/21/2022,0324,08/21/2022,0324,D2,06,904,"Roadifer, M.  (1573)",N Saddlebag Tr,Scottsdale,AZ,LFF,Long Form Filed
668716,22-16598  ,13-2904A1,Disorderly Conduct-Disruptive Behavior,Completed,08/21/2022,08/21/2022,0352,08/21/2022,0352,D2,07,1002,"Romero, A.  (1599)",E Camelback Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668717,22-16599  ,13-1502A1,Criminal Trespass 3rd Deg-Property,Completed,08/21/2022,08/21/2022,0529,08/21/2022,0529,D2,05,907,"Tagert, J.  (1595)",N Hayden Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668718,22-16600  ,13-1802A1,Theft -- Vehicle Parts/Accessories,Completed,08/21/2022,08/20/2022,1730,08/21/2022,0530,D4,18,3408,"Wolken, C.  (B1725)",N 94th St,Scottsdale,AZ,INAC,Inactive
668719,22-16601  ,13-1814A1,Theft of Means of Transportation,Completed,08/21/2022,08/20/2022,0900,08/21/2022,0722,D4,15,3602,"Wolken, C.  (B1725)",E Frank Lloyd Wright Bl,Scottsdale,AZ,CBE,Cleared By Exception
668721,22-16602  ,13-2310A,Fraudulent Schemes/Artifices,Completed,08/20/2022,08/20/2022,0800,08/20/2022,1100,D4,18,3408,"Egan, L.  (B1736)",E Verbena Ln,Scottsdale,AZ,ACTI,Further Investigation
668722,22-16603  ,13-1802A1,Theft -- Pocket Pick,Completed,08/21/2022,08/21/2022,0849,08/21/2022,0849,D2,06,904,"Shollock, K.  (1597)",N Saddlebag Tr,Scottsdale,AZ,INAC,Inactive
668723,22-16604  ,DEATH,Death Investigation,Completed,08/21/2022,08/21/2022,0929,08/21/2022,0929,D2,06,906,"Shollock, K.  (1597)",N Parkway Av,Scottsdale,AZ,INAC,Inactive
668724,22-16605  ,13-1802A1,Theft -- Vehicle Parts/Accessories,Completed,08/21/2022,08/17/2022,1000,08/21/2022,0800,D4,16,3204,"Egan, L.  (B1736)",N 80th Pl,Scottsdale,AZ,INAC,Inactive
668726,22-16608  ,DEATH,Death Investigation,Completed,08/21/2022,08/21/2022,1038,08/21/2022,1038,D4,20,4404,"Pedersen, J.  (1459)",E Monument DR,Scottsdale,AZ,INAC,Inactive
668727,22-16609  ,13-1802A1,Theft -- From Building,Completed,08/21/2022,08/21/2022,1126,08/21/2022,1126,D2,06,904,"Sodeman, L.  (B1150)",E Indian Pz,Scottsdale,AZ,INAC,Inactive
668728,22-16610  ,IMPOUND,Impound Property,Completed,08/21/2022,08/21/2022,1212,08/21/2022,1212,D2,06,806,"Sodeman, L.  (B1150)",E Osborn Rd,Scottsdale,AZ,INAC,Inactive
668729,22-16611  ,WARRANT,Warrant - Misd - Other Jurisdiction,,08/21/2022,08/21/2022,1220,08/21/2022,1220,,99,99,"Garcia-Lopez, C.  (1509)",E Indian School Rd / N Pima Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668730,22-16612  ,WARRANT,Warrant - Fel - Other Jurisdiction,Completed,08/21/2022,08/21/2022,1217,08/21/2022,1217,D1,02,408,"Farkas, E.  (1529)",E McDowell Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668732,22-16614  ,IMPOUND,Impound Property,Completed,08/21/2022,08/21/2022,1315,08/21/2022,1315,D3,13,9902,"JOhnson, V.  (1281)",E Via Linda,Scottsdale,AZ,INAC,Inactive
668734,22-16616  ,13-3407A1,Dangerous Drug-Possess/Use,Completed,08/21/2022,08/15/2022,1300,08/21/2022,1309,D3,10,2501,"Lesser, D.  (1383)",N Scottsdale Rd,Scottsdale,AZ,INAC,Inactive
668735,22-16617  ,13-1805A1,Shoplifting-Removal of Goods,Completed,08/21/2022,08/21/2022,1442,08/21/2022,1442,D1,02,609,"Lejander, J.  (1609)",E Thomas Rd,Scottsdale,AZ,INAC,Inactive
668737,22-16619  ,WARRANT,Warrant - Fel - Other Jurisdiction,Completed,08/21/2022,08/21/2022,1501,08/21/2022,1501,D2,07,805,"Neese, T.  (1581)",N Marshall Wy,Scottsdale,AZ,CBA,Cleared By Arrest
668738,22-16620  ,13-2310A,Fraudulent Schemes/Artifices,Completed,08/21/2022,08/21/2022,1522,08/21/2022,1522,D1,03,607,"Garcia-Lopez, C.  (1509)",E Edgemont Av,Scottsdale,AZ,INAC,Inactive
668739,22-16623  ,13-1204A6,Agg Assault-Adult On Minor -- Wpn or Serious Injury,Completed,08/21/2022,08/21/2022,1645,08/21/2022,1701,D2,07,1002,"McDonough, J.  (768)",E Camelback Rd,Scottsdale,AZ,INAC,Inactive
668740,22-16624  ,13-1805A5,Shoplifting-Concealment,Completed,08/21/2022,08/21/2022,1712,08/21/2022,1712,D2,07,902,"Krasznai, A.  (1618)",E Camelback Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668741,22-16625  ,13-1805A5,Shoplifting-Concealment,Completed,08/21/2022,08/21/2022,1639,08/21/2022,1639,D1,01,103,"Leyba, B.  (1536)",E McKellips Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668742,22-16626  ,13-1504A1,Criminal Trespass 1st Deg-Residence,Attempted,08/21/2022,06/21/2022,1639,08/18/2022,1639,D1,01,103,"Iwan, M.  (B1603)",E McKellips Rd,Scottsdale,AZ,INAC,Inactive
668743,22-16631  ,13-1504A1,Criminal Trespass 1st Deg-Residence,Completed,08/21/2022,08/21/2022,1421,08/21/2022,1421,D2,05,1108,"Rohlfs, J.  (1614)",E Thornwood DR,Scottsdale,AZ,INAC,Inactive
668744,22-16632  ,28-665A1,Accident-Strike Fixture-Fail to Stop/Notify Owner,Completed,08/21/2022,08/21/2022,1813,08/21/2022,1813,D3,10,2601,"Lesser, D.  (1383)",N Scottsdale Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668747,22-16633  ,13-2904A1,Disorderly Conduct-Fighting,Completed,08/21/2022,08/21/2022,0215,08/21/2022,0215,D2,06,904,"Silva, A.  (1545)",N Saddlebag Tr,Scottsdale,AZ,CBA,Cleared By Arrest
668751,22-16638  ,13-1803A1,Unlawful Means Transportation-Control,Completed,08/21/2022,08/21/2022,2015,08/21/2022,2015,D4,15,3401,"Baca, G.  (1627)",E Butherus DR,Scottsdale,AZ,ACTI,Further Investigation
668752,22-16639  ,13-2904A1,Disorderly Conduct-Disruptive Behavior,Completed,08/21/2022,08/21/2022,2057,08/21/2022,2057,D1,03,606,"Huynh, T.  (1601)",N Scottsdale Rd,Scottsdale,AZ,LFF,Long Form Filed
668754,22-16640  ,13-2904A1,Disorderly Conduct-Disruptive Behavior,Completed,08/21/2022,08/21/2022,2154,08/21/2022,2154,D2,06,904,"Biland, M.  (1547)",N Saddlebag Tr,Scottsdale,AZ,CBA,Cleared By Arrest
668755,22-16641  ,18-124A,Rp Permitting A Nuisance Party or Unlawful Gathering,Completed,08/21/2022,08/21/2022,2143,08/21/2022,2143,D1,02,710,"Ivanoff, N.  (1402)",N 81st Pl,Scottsdale,AZ,INAC,Inactive
668756,22-16642  ,28-1381A1,DUI-Impaired to Slightest Degree,Completed,08/21/2022,08/21/2022,2234,08/21/2022,2234,D1,01,304,"Ibarra, R.  (1615)",N Hayden Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668758,22-16643  ,13-2904A6,Disorderly Conduct-Weapon/Instrument,Completed,08/21/2022,08/21/2022,2320,08/21/2022,2320,D2,06,905,"Silva, A.  (1545)",N Winfield Scott Pz,Scottsdale,AZ,LFF,Long Form Filed
668760,22-16645  ,13-3407A1,Dangerous Drug-Possess/Use,Completed,08/21/2022,08/21/2022,2340,08/21/2022,2340,D2,05,1107,"Berumen, J.  (1395)",E Camelback Rd,Scottsdale,AZ,LFF,Long Form Filed
668761,22-16646  ,13-1506A1,Burglary - Motor Vehicle,Completed,08/22/2022,08/21/2022,2215,08/22/2022,0020,D4,16,3605,"Stephenson, N.  (1522)",N Northsight Bl,Scottsdale,AZ,INAC,Inactive
668762,22-16647  ,13-1506A1,Burglary - Motor Vehicle,Completed,08/22/2022,08/22/2022,0113,08/22/2022,0113,D2,07,804,"Lutz, C.  (1375)",E 2nd St,Scottsdale,AZ,CBA,Cleared By Arrest
668764,22-16648  ,13-1203A3,Assault-Touched to Injure,Completed,08/22/2022,08/22/2022,0210,08/22/2022,0210,D2,06,904,"Marks, D.  (1617)",N Saddlebag Tr,Scottsdale,AZ,CBA,Cleared By Arrest
668765,22-16649  ,13-2904A1,Disorderly Conduct-Disruptive Behavior,Completed,08/22/2022,08/22/2022,0207,08/22/2022,0207,D2,08,2201,"Lutz, C.  (1375)",E Buena Terra Wy,Scottsdale,AZ,CBA,Cleared By Arrest
668766,22-16650  ,WARRANT,Warrant - Fel - Other Jurisdiction,Completed,08/22/2022,08/22/2022,0230,08/22/2022,0230,D3,12,3106,"Reedy, C.  (1528)",E Cortez Rd / N Scottsdale Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668767,22-16629  ,28-3473A,Suspended/Revoked D.L.,Completed,08/22/2022,08/21/2022,1935,08/21/2022,1935,D1,04,701,"Marks, D.  (1617)",E Thomas Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668770,22-16651  ,13-2310A,Fraudulent Schemes/Artifices,Completed,08/22/2022,06/01/2020,0550,08/22/2022,0550,D3,12,3108,"Brennan, J.  (1250)",N Hayden Rd,Scottsdale,AZ,LFF,Long Form Filed
668771,22-16652  ,WARRANT,Warrant - Fel - Other Jurisdiction,Completed,08/22/2022,08/22/2022,0629,08/22/2022,0629,D1,01,307,"Savage, K.  (1145)",E McDowell Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668775,22-16656  ,IMPOUND,Impound Property,Completed,08/22/2022,08/22/2022,1052,08/22/2022,1052,D1,01,103,"Mattlin, M.  (1112)",E McKellips Rd,Scottsdale,AZ,INAC,Inactive
668776,22-16657  ,13-1602A1,Criminal Damage-Deface,Completed,08/22/2022,08/20/2022,2126,08/20/2022,2136,D2,07,1002,"McDonough, J.  (768)",E Camelback Rd,Scottsdale,AZ,LFF,Long Form Filed
668777,22-16659  ,28-3473A,Suspended/Revoked D.L.,Completed,08/22/2022,08/22/2022,1151,08/22/2022,1151,D4,17,3405,"Miller, M.  (856)",N 94th St,Scottsdale,AZ,CBA,Cleared By Arrest
668778,22-16660  ,13-2311A,Fraudulent Schemes-Practice/Conceal,Completed,08/22/2022,08/22/2022,1204,08/22/2022,1204,D3,14,2807,"Mataele, T.  (1202)",E Terra DR,Scottsdale,AZ,INAC,Inactive
668779,22-16661  ,13-1406A,Sexual Assault-Male Offender/Female Victim,Completed,08/22/2022,08/22/2022,1021,08/22/2022,1021,D1,01,105,"Ashton, M.  (1119)",E Garfield St,Scottsdale,AZ,INAC,Inactive
668780,22-16662  ,13-2105A1,Fraudulent Use of Credit Card-Intent to Defraud,Completed,08/22/2022,06/24/2022,0000,06/24/2022,0000,D4,20,4701,"Miller, H.  (B1768)",N 109th Pl,Scottsdale,AZ,ACTI,Further Investigation
668781,22-16663  ,13-1802A1,Theft -- From Vehicle,Completed,08/22/2022,08/13/2022,1200,08/21/2022,1225,D4,15,3501,"Voss, G.  (B1756)",N Scottsdale Rd,Scottsdale,AZ,INAC,Inactive
668783,22-16665  ,13-1406A,Sexual Assault-Male Offender/Female Victim,Completed,08/22/2022,08/17/2022,2200,08/18/2022,0000,D2,07,1002,"Browning, D.  (1594)",E Camelback Rd,Scottsdale,AZ,ACTI,Further Investigation
668784,22-16666  ,13-2310A,Fraudulent Schemes/Artifices,Completed,08/19/2022,07/28/2022,0900,08/03/2022,1700,D4,15,3602,"Wolken, C.  (B1725)",N Greenway-Hayden Loop,Scottsdale,AZ,ACTI,Further Investigation
668785,22-16667  ,13-1802A1,Theft -- Other Larceny,Completed,08/22/2022,06/08/2022,2011,06/09/2022,0000,D4,18,3802,"Miller, H.  (B1768)",E Wingspan Wy,Scottsdale,AZ,INAC,Inactive
668786,22-16668  ,13-1802A1,Theft -- From Building,Completed,08/22/2022,08/22/2022,1335,08/22/2022,1335,D1,01,201,"Van Kirk, M.  (1524)",E Continental DR,Scottsdale,AZ,INAC,Inactive
668787,22-16669  ,DEATH,Death Investigation,Completed,08/22/2022,08/22/2022,1410,08/22/2022,1410,D3,12,3108,"Vazquez, J.  (1515)",N 78th St,Scottsdale,AZ,INAC,Inactive
668788,22-16670  ,13-1602A1,Criminal Damage-Deface (Vehicle),Completed,08/22/2022,08/22/2022,1355,08/22/2022,1355,D2,06,904,"Garcia-Lopez, C.  (1509)",E Camelback Rd,Scottsdale,AZ,INAC,Inactive
668789,22-16672  ,13-1602A1,Criminal Damage-Deface,Completed,08/22/2022,12/25/2021,0001,08/22/2022,1500,D4,20,4404,"Wolken, C.  (B1725)",E Monument DR,Scottsdale,AZ,INAC,Inactive
668790,22-16674  ,13-2904A1,Disorderly Conduct-Disruptive Behavior,Completed,08/22/2022,08/22/2022,1543,08/22/2022,1543,D4,20,4201,"Chitwood, D.  (1390)",N 64th St,Scottsdale,AZ,INAC,Inactive
668791,22-16675  ,28-3473A,Suspended/Revoked D.L.,Completed,08/22/2022,08/22/2022,1620,08/22/2022,1620,D4,17,3306,"Morrow, T.  (1274)",N 93rd Wy / E Larkspur DR,Scottsdale,AZ,CBA,Cleared By Arrest
668792,22-16677  ,13-1602A1,Criminal Damage-Deface,Completed,08/22/2022,08/22/2022,1707,08/22/2022,1707,D1,01,304,"Farkas, E.  (1529)",N 79th St,Scottsdale,AZ,INAC,Inactive
668793,22-16678  ,13-2310A,Fraudulent Schemes/Artifices,Completed,08/22/2022,08/22/2022,1534,08/22/2022,1534,D4,15,3604,"Sodeman, L.  (B1150)",E Evans Rd,Scottsdale,AZ,INAC,Inactive
668794,22-16679  ,28-3473A,Suspended/Revoked D.L.,Completed,08/22/2022,08/22/2022,1656,08/22/2022,1656,D1,03,706,"Garcia-Lopez, C.  (1509)",E Thomas Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668795,22-16681  ,13-1805A1,Shoplifting-Removal of Goods,Completed,08/22/2022,08/20/2022,2114,08/20/2022,2124,D1,02,408,"Wolken, C.  (B1725)",E McDowell Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668795,22-16681  ,13-1819A1,Theft - Organized Retail,Completed,08/22/2022,08/20/2022,2114,08/20/2022,2124,D1,02,408,"Wolken, C.  (B1725)",E McDowell Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668796,22-16682  ,13-1506A1,Burglary - Motor Vehicle,Completed,08/22/2022,08/22/2022,1721,08/22/2022,1721,D2,07,1002,"Neese, T.  (1581)",E Camelback Rd,Scottsdale,AZ,INAC,Inactive
668797,22-16683  ,13-1506A1,Burglary - Motor Vehicle,Completed,08/22/2022,08/22/2022,1722,08/22/2022,1737,D1,03,607,"Sodeman, L.  (B1150)",N Scottsdale Rd,Scottsdale,AZ,INAC,Inactive
668798,22-16685  ,13-1507A,Burglary 2nd Degree -- Residential,Completed,08/22/2022,08/22/2022,1730,08/22/2022,1730,D2,07,804,"Hawley, C.  (1577)",N 70th St,Scottsdale,AZ,INAC,Inactive
668799,22-16686  ,13-1405A,Sexual Conduct (Consensual) W / Minor <= 17 Yoa,Attempted,08/22/2022,08/22/2022,1923,08/22/2022,1923,,,-1,"Scritchfield, B.  (710)",W Bell,Scottsdale,AZ,CBA,Cleared By Arrest
668801,22-16688  ,13-3408A1,Narcotic Drug (Synthetic/Rx)-Possess/Use,Completed,08/22/2022,08/22/2022,1917,08/22/2022,1917,D4,16,3605,"Baca, G.  (1627)",N Hayden Rd,Scottsdale,AZ,LFP,Long Form Pending
668802,22-16689  ,13-1405A,Sexual Conduct (Consensual) W / Minor <= 17 Yoa,Attempted,08/22/2022,08/22/2022,2101,08/22/2022,2101,,,0,"Hutson, A.  (1436)",W Bell Rd,Surprise,AZ,CBA,Cleared By Arrest
668803,22-16690  ,13-1602A1,Criminal Damage-Deface,Completed,08/22/2022,08/22/2022,2058,08/22/2022,2058,D3,14,3118,"Oleksik, K.  (1496)",E Becker Ln,Scottsdale,AZ,INAC,Inactive
668804,22-16691  ,13-1203A1,Assault-Intentional/Recklessly Injure,Completed,08/22/2022,08/22/2022,1500,08/22/2022,1510,D1,04,703,"Donovan, D.  (1587)",E Monterey Wy,Scottsdale,AZ,ACTI,Further Investigation
668805,22-16692  ,13-2921A1,Harassment By Communication,Completed,08/17/2022,08/17/2022,1752,08/17/2022,2143,D1,01,303,"Attarpour, K.  (1288)",E Moreland St,Scottsdale,AZ,INAC,Inactive
668806,22-16693  ,13-2008A,Taking Identity of Another,Completed,08/22/2022,08/22/2022,2149,08/22/2022,2149,D1,01,101,"Lea, A.  (1215)",N 72nd Pl,Scottsdale,AZ,CBA,Cleared By Arrest
668807,22-16694  ,13-1202A1,Threat-Intim W/Inj-Dmge Prop,Completed,08/22/2022,08/22/2022,2137,08/22/2022,2137,D3,14,3118,"Sledge, J.  (1565)",N 118th Wy,Scottsdale,AZ,ACTI,Further Investigation
668807,22-16694  ,13-1602A1,Criminal Damage-Deface,Completed,08/22/2022,08/22/2022,2137,08/22/2022,2137,D3,14,3118,"Sledge, J.  (1565)",N 118th Wy,Scottsdale,AZ,ACTI,Further Investigation
668809,22-16695  ,13-1203A1,Assault-Intentional/Recklessly Injure-Dv,Completed,08/23/2022,08/22/2022,2330,08/23/2022,0015,D2,08,2204,"Lutz, C.  (1375)",N Granite Reef Rd / E McDonald DR,Scottsdale,AZ,LFF,Long Form Filed
668810,22-16697  ,13-1203A1,Assault-Intentional/Recklessly Injure-Dv,Completed,08/23/2022,08/23/2022,0621,08/23/2022,0621,D2,08,2103,"Lutz, C.  (1375)",N 79th Wy,Scottsdale,AZ,CBA,Cleared By Arrest
668813,22-16703  ,13-1802A1,Theft -- From Building,Completed,08/21/2022,08/21/2022,1520,08/21/2022,1550,D2,07,1002,"Thomas, P.  (1456)",E Camelback Rd,Scottsdale,AZ,INAC,Inactive
668814,22-16706  ,13-1506A1,Burglary - Motor Vehicle,Completed,08/23/2022,08/22/2022,1700,08/23/2022,0700,D2,06,906,"Mason, F.  (B1531)",N 78th St,Scottsdale,AZ,INAC,Inactive
668815,22-16707  ,13-1506A1,Burglary - Motor Vehicle,Completed,08/23/2022,08/23/2022,0220,08/23/2022,0220,D3,09,2401,"Ostrem, J.  (B1733)",E Cactus Wren Rd,Scottsdale,AZ,INAC,Inactive
668816,22-16708  ,13-1504A1,Criminal Trespass 1st Deg-Residence,Completed,08/23/2022,08/23/2022,0846,08/23/2022,0846,D1,02,712,"Mendoza, D.  (816)",E Osborn Rd,Scottsdale,AZ,CBA,Cleared By Arrest
668817,22-16709  ,13-3407A1,Dangerous Drug-Possess/Use,Completed,08/23/2022,08/23/2022,0933,08/23/2022,0933,D4,17,3405,"Miller, M.  (856)",E Raintree DR,Scottsdale,AZ,LFF,Long Form Filed
668818,22-16710  ,13-1602A1,Criminal Damage-Deface,Completed,08/23/2022,08/23/2022,0930,08/23/2022,0930,D3,09,2307,"Schurr, D.  (601)",E Valley Vista DR,Scottsdale,AZ,INAC,Inactive
668820,22-16712  ,13-1802A1,Theft -- From Vehicle,Completed,08/23/2022,08/22/2022,0640,08/22/2022,1630,D3,10,2703,"Miller, H.  (B1768)",E Via De Ventura,Scottsdale,AZ,INAC,Inactive
668821,22-16713  ,13-1802A1,Theft -- From Building,Completed,08/23/2022,08/22/2022,1300,08/23/2022,0730,D3,11,2801,"Hatch-Millis, V.  (1220)",E Gainey Ranch Rd,Scottsdale,AZ,INAC,Inactive
668822,22-16714  ,13-1506A1,Burglary - Motor Vehicle,Completed,08/23/2022,08/23/2022,0630,08/23/2022,1045,D2,06,806,"Rauch, B.  (877)",N Wells Fargo Av,Scottsdale,AZ,INAC,Inactive
668824,22-16716  ,28-662A1,Accidents - Fail to Stop-Damage Attended Vehicle,Completed,08/23/2022,08/23/2022,1127,08/23/2022,1127,D4,19,3801,"Voss, G.  (B1756)",N Scottsdale Healthcare DR / E Thompson Peak Py,Scottsdale,AZ,INAC,Inactive
668825,22-16717  ,13-1802A1,Theft -- From Building,Completed,08/23/2022,04/18/2022,0000,04/19/2022,0000,D4,19,4001,"Miller, H.  (B1768)",E Sand Hills Rd,Scottsdale,AZ,INAC,Inactive
668827,22-16719  ,LOST PROPERTY,Lost Property,Completed,08/23/2022,08/09/2022,1200,08/23/2022,1141,D4,18,3802,"Saylor, A.  (1364)",N Thompson Peak Py,Scottsdale,AZ,INAC,Inactive
668828,22-16721  ,28-662A1,Accidents - Fail to Stop-Damage Attended Vehicle,Completed,08/23/2022,08/23/2022,1242,08/23/2022,1242,D4,19,3801,"Voss, G.  (B1756)",E Mayo Bl / N Scottsdale Rd,Scottsdale,AZ,INAC,Inactive
668829,22-16722  ,13-2810A2,Interfere W/Court Order-Viol Court Order,Completed,08/23/2022,08/23/2022,1057,08/23/2022,1057,D2,05,811,"Martinez, N.  (1454)",E Clarendon Av,Scottsdale,AZ,LFF,Long Form Filed
668829,22-16722  ,12-994A,Violation of Court Order,Completed,08/23/2022,08/23/2022,1057,08/23/2022,1057,D2,05,811,"Martinez, N.  (1454)",E Clarendon Av,Scottsdale,AZ,LFF,Long Form Filed
668831,22-16727  ,13-1506A1,Burglary 3rd Degree -- Commercial Building,Completed,08/23/2022,08/23/2022,1110,08/23/2022,1110,D4,16,3605,"Baca, G.  (1627)",N 87th St,Scottsdale,AZ,INAC,Inactive
668832,22-16728  ,DEATH,Death Investigation,Completed,08/23/2022,08/18/2022,2359,08/23/2022,1318,D3,10,2605,"Lesser, D.  (1383)",E Via De Ventura,Scottsdale,AZ,INAC,Inactive
668833,22-16725  ,13-1602A1,Criminal Damage-Deface,Completed,08/23/2022,08/23/2022,1227,08/23/2022,1227,D2,07,902,"Oliver, D.  (1166)",E Camelback Rd,Scottsdale,AZ,INAC,Inactive
668834,22-16729  ,13-1506A1,Burglary - Motor Vehicle,Completed,08/23/2022,08/23/2022,1215,08/23/2022,1230,D3,14,3117,"Pease, A.  (1306)",E Via Linda,Scottsdale,AZ,INAC,Inactive
668835,22-16730  ,13-2105A1,Fraudulent Use of Credit Card-Intent to Defraud,Completed,08/23/2022,08/23/2022,1136,08/23/2022,1136,D2,06,1104,"Randall, S.  (1198)",N 75th Pl,Scottsdale,AZ,ACTI,Further Investigation
668836,22-16731  ,13-1802A1,Theft -- From Building,Completed,08/23/2022,08/19/2022,2230,08/19/2022,2330,D1,02,610,"Gratz, G.  (1162)",E Thomas Rd,Scottsdale,AZ,INAC,Inactive
668845,22-16741  ,28-3473A,Suspended/Revoked D.L.,Completed,08/23/2022,08/23/2022,1513,08/23/2022,1513,D3,12,3006,"Now, G.  (1368)",L101 / E Shea Bl,Scottsdale,AZ,CBA,Cleared By Arrest
668847,22-16742  ,13-2907.01A,False Report to Law Enforcement,Completed,08/22/2022,08/22/2022,2136,08/22/2022,2136,D1,02,708,"Campos, B.  (1341)",E Pinchot DR,Scottsdale,AZ,LFF,Long Form Filed
668848,22-16138  ,IMPOUND,Impound Property,Completed,08/13/2022,08/13/2022,2258,08/13/2022,2258,D2,07,903,"Mason, F.  (B1531)",E Stetson DR,Scottsdale,AZ,INAC,Inactive
668849,22-16743  ,13-1404A,"Sexual Abuse - Improper Touch, Fondle",Completed,08/23/2022,08/23/2022,1538,08/23/2022,1538,D4,18,3408,"Saylor, A.  (1364)",N 91st St,Scottsdale,AZ,ACTI,Further Investigation
